"subject_id","scenarios","treatment_id","paper_id","p","choice","endowment","A","gender","age","Design","KW_score"
"2020Bas115_2a_iiae13",3,"2020Bas115_2a","2020Bas115",1915,4,10,0,1,29,"Within",-0.3
"2020Bas115_2a_iiae13",4,"2020Bas115_2a","2020Bas115",1916,4,10,1,1,29,"Within",-0.3
"2020Bas115_2a_iiae13",5,"2020Bas115_2a","2020Bas115",1917,4,10,0,1,29,"Within",0.6
"2020Bas115_2a_iiae13",6,"2020Bas115_2a","2020Bas115",1918,4,10,0,1,29,"Within",1
"2020Bas115_2a_iiae13",7,"2020Bas115_2a","2020Bas115",1919,4,10,0,1,29,"Within",1
"2020Bas115_2a_iiae13",8,"2020Bas115_2a","2020Bas115",1920,4,10,0,1,29,"Within",1
"2020Bas115_2a_iiae13",9,"2020Bas115_2a","2020Bas115",1921,4,10,0,1,29,"Within",1
"2020Bas115_2a_iiae13",10,"2020Bas115_2a","2020Bas115",1922,4,10,0,1,29,"Within",1
"2020Bas115_2a_iice13",0,"2020Bas115_2a","2020Bas115",1923,3,10,0,1,21,"Within",-1
"2020Bas115_2a_iice13",1,"2020Bas115_2a","2020Bas115",1924,3,10,0,1,21,"Within",-0.6
"2020Bas115_2a_iice13",2,"2020Bas115_2a","2020Bas115",1925,3,10,0,1,21,"Within",-0.6
"2020Bas115_2a_iice13",3,"2020Bas115_2a","2020Bas115",1926,3,10,1,1,21,"Within",-0.3
"2020Bas115_2a_iice13",4,"2020Bas115_2a","2020Bas115",1927,3,10,0,1,21,"Within",0.6
"2020Bas115_2a_iice13",5,"2020Bas115_2a","2020Bas115",1928,3,10,0,1,21,"Within",1
"2020Bas115_2a_iice13",6,"2020Bas115_2a","2020Bas115",1929,3,10,0,1,21,"Within",0.6
"2020Bas115_2a_iice13",7,"2020Bas115_2a","2020Bas115",1930,3,10,0,1,21,"Within",0.3
"2020Bas115_2a_iice13",8,"2020Bas115_2a","2020Bas115",1931,3,10,0,1,21,"Within",0.3
"2020Bas115_2a_iice13",9,"2020Bas115_2a","2020Bas115",1932,3,10,0,1,21,"Within",-0.3
"2020Bas115_2a_iice13",10,"2020Bas115_2a","2020Bas115",1933,3,10,0,1,21,"Within",-0.3
"2020Bas115_2a_iimo13",0,"2020Bas115_2a","2020Bas115",1934,5,10,0,1,23,"Within",-1
"2020Bas115_2a_iimo13",1,"2020Bas115_2a","2020Bas115",1935,5,10,0,1,23,"Within",-1
"2020Bas115_2a_iimo13",2,"2020Bas115_2a","2020Bas115",1936,5,10,0,1,23,"Within",-0.6
"2020Bas115_2a_iimo13",3,"2020Bas115_2a","2020Bas115",1937,5,10,0,1,23,"Within",-0.3
"2020Bas115_2a_iimo13",4,"2020Bas115_2a","2020Bas115",1938,5,10,0,1,23,"Within",0.3
"2020Bas115_2a_iimo13",5,"2020Bas115_2a","2020Bas115",1939,5,10,1,1,23,"Within",1
"2020Bas115_2a_iimo13",6,"2020Bas115_2a","2020Bas115",1940,5,10,0,1,23,"Within",0.3
"2020Bas115_2a_iimo13",7,"2020Bas115_2a","2020Bas115",1941,5,10,0,1,23,"Within",0.6
"2020Bas115_2a_iimo13",8,"2020Bas115_2a","2020Bas115",1942,5,10,0,1,23,"Within",0.6
"2020Bas115_2a_iimo13",9,"2020Bas115_2a","2020Bas115",1943,5,10,0,1,23,"Within",0.6
"2020Bas115_2a_iimo13",10,"2020Bas115_2a","2020Bas115",1944,5,10,0,1,23,"Within",0.6
"2020Bas115_2a_ijjo09",0,"2020Bas115_2a","2020Bas115",1945,3,10,0,1,22,"Within",-1
"2020Bas115_2a_ijjo09",1,"2020Bas115_2a","2020Bas115",1946,3,10,0,1,22,"Within",-1
"2020Bas115_2a_ijjo09",2,"2020Bas115_2a","2020Bas115",1947,3,10,0,1,22,"Within",-0.6
"2020Bas115_2a_ijjo09",3,"2020Bas115_2a","2020Bas115",1948,3,10,1,1,22,"Within",-0.3
"2020Bas115_2a_ijjo09",4,"2020Bas115_2a","2020Bas115",1949,3,10,0,1,22,"Within",-0.3
"2020Bas115_2a_ijjo09",5,"2020Bas115_2a","2020Bas115",1950,3,10,0,1,22,"Within",0.3
"2020Bas115_2a_ijjo09",6,"2020Bas115_2a","2020Bas115",1951,3,10,0,1,22,"Within",-0.3
"2020Bas115_2a_ijjo09",7,"2020Bas115_2a","2020Bas115",1952,3,10,0,1,22,"Within",-0.3
"2020Bas115_2a_ijjo09",8,"2020Bas115_2a","2020Bas115",1953,3,10,0,1,22,"Within",-0.3
"2020Bas115_2a_ijjo09",9,"2020Bas115_2a","2020Bas115",1954,3,10,0,1,22,"Within",-0.6
"2020Bas115_2a_ijjo09",10,"2020Bas115_2a","2020Bas115",1955,3,10,0,1,22,"Within",-0.6
"2020Bas115_2a_imja22",0,"2020Bas115_2a","2020Bas115",1956,0,10,1,1,23,"Within",-1
"2020Bas115_2a_imja22",1,"2020Bas115_2a","2020Bas115",1957,0,10,0,1,23,"Within",-1
"2020Bas115_2a_imja22",2,"2020Bas115_2a","2020Bas115",1958,0,10,0,1,23,"Within",-0.6
"2020Bas115_2a_imja22",3,"2020Bas115_2a","2020Bas115",1959,0,10,0,1,23,"Within",0.3
"2020Bas115_2a_imja22",4,"2020Bas115_2a","2020Bas115",1960,0,10,0,1,23,"Within",0.6
"2020Bas115_2a_imja22",5,"2020Bas115_2a","2020Bas115",1961,0,10,0,1,23,"Within",1
"2020Bas115_2a_imja22",6,"2020Bas115_2a","2020Bas115",1962,0,10,0,1,23,"Within",0.3
"2020Bas115_2a_imja22",7,"2020Bas115_2a","2020Bas115",1963,0,10,0,1,23,"Within",-0.3
"2020Bas115_2a_imja22",8,"2020Bas115_2a","2020Bas115",1964,0,10,0,1,23,"Within",-0.6
"2020Bas115_2a_imja22",9,"2020Bas115_2a","2020Bas115",1965,0,10,0,1,23,"Within",-1
"2020Bas115_2a_imja22",10,"2020Bas115_2a","2020Bas115",1966,0,10,0,1,23,"Within",-1
"2020Bas115_2a_imwo14",0,"2020Bas115_2a","2020Bas115",1967,0,10,1,1,25,"Within",-1
"2020Bas115_2a_imwo14",1,"2020Bas115_2a","2020Bas115",1968,0,10,0,1,25,"Within",-0.6
"2020Bas115_2a_imwo14",2,"2020Bas115_2a","2020Bas115",1969,0,10,0,1,25,"Within",-0.3
"2020Bas115_2a_imwo14",3,"2020Bas115_2a","2020Bas115",1970,0,10,0,1,25,"Within",0.3
"2020Bas115_2a_imwo14",4,"2020Bas115_2a","2020Bas115",1971,0,10,0,1,25,"Within",0.6
"2020Bas115_2a_imwo14",5,"2020Bas115_2a","2020Bas115",1972,0,10,0,1,25,"Within",1
"2020Bas115_2a_imwo14",6,"2020Bas115_2a","2020Bas115",1973,0,10,0,1,25,"Within",1
"2020Bas115_2a_imwo14",7,"2020Bas115_2a","2020Bas115",1974,0,10,0,1,25,"Within",1
"2020Bas115_2a_imwo14",8,"2020Bas115_2a","2020Bas115",1975,0,10,0,1,25,"Within",1
"2020Bas115_2a_imwo14",9,"2020Bas115_2a","2020Bas115",1976,0,10,0,1,25,"Within",1
"2020Bas115_2a_imwo14",10,"2020Bas115_2a","2020Bas115",1977,0,10,0,1,25,"Within",1
"2020Bas115_2a_ipah25",0,"2020Bas115_2a","2020Bas115",1978,1,10,0,0,28,"Within",-0.6
"2020Bas115_2a_ipah25",1,"2020Bas115_2a","2020Bas115",1979,1,10,1,0,28,"Within",-0.6
"2020Bas115_2a_ipah25",2,"2020Bas115_2a","2020Bas115",1980,1,10,0,0,28,"Within",-0.3
"2020Bas115_2a_ipah25",3,"2020Bas115_2a","2020Bas115",1981,1,10,0,0,28,"Within",0.3
"2020Bas115_2a_ipah25",4,"2020Bas115_2a","2020Bas115",1982,1,10,0,0,28,"Within",0.6
"2020Bas115_2a_ipah25",5,"2020Bas115_2a","2020Bas115",1983,1,10,0,0,28,"Within",1
"2020Bas115_2a_ipah25",6,"2020Bas115_2a","2020Bas115",1984,1,10,0,0,28,"Within",1
"2020Bas115_2a_ipah25",7,"2020Bas115_2a","2020Bas115",1985,1,10,0,0,28,"Within",1
"2020Bas115_2a_ipah25",8,"2020Bas115_2a","2020Bas115",1986,1,10,0,0,28,"Within",1
"2020Bas115_2a_ipah25",9,"2020Bas115_2a","2020Bas115",1987,1,10,0,0,28,"Within",1
"2020Bas115_2a_ipah25",10,"2020Bas115_2a","2020Bas115",1988,1,10,0,0,28,"Within",1
"2020Bas115_2a_jmbo10",0,"2020Bas115_2a","2020Bas115",1989,0,10,1,0,35,"Within",-1
"2020Bas115_2a_jmbo10",1,"2020Bas115_2a","2020Bas115",1990,0,10,0,0,35,"Within",-1
"2020Bas115_2a_jmbo10",2,"2020Bas115_2a","2020Bas115",1991,0,10,0,0,35,"Within",-0.6
"2020Bas115_2a_jmbo10",3,"2020Bas115_2a","2020Bas115",1992,0,10,0,0,35,"Within",-0.6
"2020Bas115_2a_jmbo10",4,"2020Bas115_2a","2020Bas115",1993,0,10,0,0,35,"Within",-0.3
"2020Bas115_2a_jmbo10",5,"2020Bas115_2a","2020Bas115",1994,0,10,0,0,35,"Within",0.3
"2020Bas115_2a_jmbo10",6,"2020Bas115_2a","2020Bas115",1995,0,10,0,0,35,"Within",1
"2020Bas115_2a_jmbo10",7,"2020Bas115_2a","2020Bas115",1996,0,10,0,0,35,"Within",0.6
"2020Bas115_2a_jmbo10",8,"2020Bas115_2a","2020Bas115",1997,0,10,0,0,35,"Within",0.3
"2020Bas115_2a_jmbo10",9,"2020Bas115_2a","2020Bas115",1998,0,10,0,0,35,"Within",0.3
"2020Bas115_2a_jmbo10",10,"2020Bas115_2a","2020Bas115",1999,0,10,0,0,35,"Within",0.3
"2020Bas115_2a_lahi20",0,"2020Bas115_2a","2020Bas115",2000,5,10,0,1,21,"Within",-1
"2020Bas115_2a_lahi20",1,"2020Bas115_2a","2020Bas115",2001,5,10,0,1,21,"Within",-1
"2020Bas115_2a_lahi20",2,"2020Bas115_2a","2020Bas115",2002,5,10,0,1,21,"Within",-1
"2020Bas115_2a_lahi20",3,"2020Bas115_2a","2020Bas115",2003,5,10,0,1,21,"Within",-0.6
"2020Bas115_2a_lahi20",4,"2020Bas115_2a","2020Bas115",2004,5,10,0,1,21,"Within",0.3
"2020Bas115_2a_lahi20",5,"2020Bas115_2a","2020Bas115",2005,5,10,1,1,21,"Within",0.6
"2020Bas115_2a_lahi20",6,"2020Bas115_2a","2020Bas115",2006,5,10,0,1,21,"Within",-0.3
"2020Bas115_2a_lahi20",7,"2020Bas115_2a","2020Bas115",2007,5,10,0,1,21,"Within",-0.3
"2020Bas115_2a_lahi20",8,"2020Bas115_2a","2020Bas115",2008,5,10,0,1,21,"Within",-0.3
"2020Bas115_2a_lahi20",9,"2020Bas115_2a","2020Bas115",2009,5,10,0,1,21,"Within",-0.6
"2020Bas115_2a_lahi20",10,"2020Bas115_2a","2020Bas115",2010,5,10,0,1,21,"Within",-1
"2020Bas115_2a_lbia18",0,"2020Bas115_2a","2020Bas115",2011,5,10,0,0,29,"Within",-0.6
"2020Bas115_2a_lbia18",1,"2020Bas115_2a","2020Bas115",2012,5,10,0,0,29,"Within",-0.6
"2020Bas115_2a_lbia18",2,"2020Bas115_2a","2020Bas115",2013,5,10,0,0,29,"Within",0.3
"2020Bas115_2a_lbia18",3,"2020Bas115_2a","2020Bas115",2014,5,10,0,0,29,"Within",0.3
"2020Bas115_2a_lbia18",4,"2020Bas115_2a","2020Bas115",2015,5,10,0,0,29,"Within",0.6
"2020Bas115_2a_lbia18",5,"2020Bas115_2a","2020Bas115",2016,5,10,1,0,29,"Within",0.6
"2020Bas115_2a_lbia18",6,"2020Bas115_2a","2020Bas115",2017,5,10,0,0,29,"Within",0.3
"2020Bas115_2a_lbia18",7,"2020Bas115_2a","2020Bas115",2018,5,10,0,0,29,"Within",-0.3
"2020Bas115_2a_lbia18",8,"2020Bas115_2a","2020Bas115",2019,5,10,0,0,29,"Within",-0.6
"2020Bas115_2a_lbia18",9,"2020Bas115_2a","2020Bas115",2020,5,10,0,0,29,"Within",-1
"2020Bas115_2a_lbia18",10,"2020Bas115_2a","2020Bas115",2021,5,10,0,0,29,"Within",-1
"2020Bas115_2a_lcge22",0,"2020Bas115_2a","2020Bas115",2022,2,10,0,1,26,"Within",-1
"2020Bas115_2a_lcge22",1,"2020Bas115_2a","2020Bas115",2023,2,10,0,1,26,"Within",-0.6
"2020Bas115_2a_lcge22",2,"2020Bas115_2a","2020Bas115",2024,2,10,1,1,26,"Within",-0.3
"2020Bas115_2a_lcge22",3,"2020Bas115_2a","2020Bas115",2025,2,10,0,1,26,"Within",-0.3
"2020Bas115_2a_lcge22",4,"2020Bas115_2a","2020Bas115",2026,2,10,0,1,26,"Within",0.6
"2020Bas115_2a_lcge22",5,"2020Bas115_2a","2020Bas115",2027,2,10,0,1,26,"Within",1
"2020Bas115_2a_lcge22",6,"2020Bas115_2a","2020Bas115",2028,2,10,0,1,26,"Within",1
"2020Bas115_2a_lcge22",7,"2020Bas115_2a","2020Bas115",2029,2,10,0,1,26,"Within",1
"2020Bas115_2a_lcge22",8,"2020Bas115_2a","2020Bas115",2030,2,10,0,1,26,"Within",1
"2020Bas115_2a_lcge22",9,"2020Bas115_2a","2020Bas115",2031,2,10,0,1,26,"Within",1
"2020Bas115_2a_lcge22",10,"2020Bas115_2a","2020Bas115",2032,2,10,0,1,26,"Within",1
"2020Bas115_2a_lhue29",0,"2020Bas115_2a","2020Bas115",2033,5,10,0,1,34,"Within",-1
"2020Bas115_2a_lhue29",1,"2020Bas115_2a","2020Bas115",2034,5,10,0,1,34,"Within",-1
"2020Bas115_2a_lhue29",2,"2020Bas115_2a","2020Bas115",2035,5,10,0,1,34,"Within",-0.6
"2020Bas115_2a_lhue29",3,"2020Bas115_2a","2020Bas115",2036,5,10,0,1,34,"Within",-0.6
"2020Bas115_2a_lhue29",4,"2020Bas115_2a","2020Bas115",2037,5,10,0,1,34,"Within",0.3
"2020Bas115_2a_lhue29",5,"2020Bas115_2a","2020Bas115",2038,5,10,1,1,34,"Within",1
"2020Bas115_2a_lhue29",6,"2020Bas115_2a","2020Bas115",2039,5,10,0,1,34,"Within",0.3
"2020Bas115_2a_lhue29",7,"2020Bas115_2a","2020Bas115",2040,5,10,0,1,34,"Within",-0.3
"2020Bas115_2a_lhue29",8,"2020Bas115_2a","2020Bas115",2041,5,10,0,1,34,"Within",-0.3
"2020Bas115_2a_lhue29",9,"2020Bas115_2a","2020Bas115",2042,5,10,0,1,34,"Within",-0.6
"2020Bas115_2a_lhue29",10,"2020Bas115_2a","2020Bas115",2043,5,10,0,1,34,"Within",-0.6
"2020Bas115_2a_llii05",0,"2020Bas115_2a","2020Bas115",2044,0,10,1,1,23,"Within",-1
"2020Bas115_2a_llii05",1,"2020Bas115_2a","2020Bas115",2045,0,10,0,1,23,"Within",-0.6
"2020Bas115_2a_llii05",2,"2020Bas115_2a","2020Bas115",2046,0,10,0,1,23,"Within",-0.6
"2020Bas115_2a_llii05",3,"2020Bas115_2a","2020Bas115",2047,0,10,0,1,23,"Within",-0.6
"2020Bas115_2a_llii05",4,"2020Bas115_2a","2020Bas115",2048,0,10,0,1,23,"Within",-0.6
"2020Bas115_2a_llii05",5,"2020Bas115_2a","2020Bas115",2049,0,10,0,1,23,"Within",0.6
"2020Bas115_2a_llii05",6,"2020Bas115_2a","2020Bas115",2050,0,10,0,1,23,"Within",0.6
"2020Bas115_2a_llii05",7,"2020Bas115_2a","2020Bas115",2051,0,10,0,1,23,"Within",0.6
"2020Bas115_2a_llii05",8,"2020Bas115_2a","2020Bas115",2052,0,10,0,1,23,"Within",0.6
"2020Bas115_2a_llii05",9,"2020Bas115_2a","2020Bas115",2053,0,10,0,1,23,"Within",0.6
"2020Bas115_2a_llii05",10,"2020Bas115_2a","2020Bas115",2054,0,10,0,1,23,"Within",0.6
"2020Bas115_2a_mcho24",0,"2020Bas115_2a","2020Bas115",2055,5,10,0,1,25,"Within",-1
"2020Bas115_2a_mcho24",1,"2020Bas115_2a","2020Bas115",2056,5,10,0,1,25,"Within",-1
"2020Bas115_2a_mcho24",2,"2020Bas115_2a","2020Bas115",2057,5,10,0,1,25,"Within",-0.6
"2020Bas115_2a_mcho24",3,"2020Bas115_2a","2020Bas115",2058,5,10,0,1,25,"Within",-0.3
"2020Bas115_2a_mcho24",4,"2020Bas115_2a","2020Bas115",2059,5,10,0,1,25,"Within",0.3
"2020Bas115_2a_mcho24",5,"2020Bas115_2a","2020Bas115",2060,5,10,1,1,25,"Within",1
"2020Bas115_2a_mcho24",6,"2020Bas115_2a","2020Bas115",2061,5,10,0,1,25,"Within",0.3
"2020Bas115_2a_mcho24",7,"2020Bas115_2a","2020Bas115",2062,5,10,0,1,25,"Within",0.3
"2020Bas115_2a_mcho24",8,"2020Bas115_2a","2020Bas115",2063,5,10,0,1,25,"Within",-0.3
"2020Bas115_2a_mcho24",9,"2020Bas115_2a","2020Bas115",2064,5,10,0,1,25,"Within",-0.3
"2020Bas115_2a_mcho24",10,"2020Bas115_2a","2020Bas115",2065,5,10,0,1,25,"Within",-0.3
"2020Bas115_2a_naga22",0,"2020Bas115_2a","2020Bas115",2066,0,10,1,1,32,"Within",-1
"2020Bas115_2a_naga22",1,"2020Bas115_2a","2020Bas115",2067,0,10,0,1,32,"Within",-1
"2020Bas115_2a_naga22",2,"2020Bas115_2a","2020Bas115",2068,0,10,0,1,32,"Within",-1
"2020Bas115_2a_naga22",3,"2020Bas115_2a","2020Bas115",2069,0,10,0,1,32,"Within",-0.3
"2020Bas115_2a_naga22",4,"2020Bas115_2a","2020Bas115",2070,0,10,0,1,32,"Within",0.3
"2020Bas115_2a_naga22",5,"2020Bas115_2a","2020Bas115",2071,0,10,0,1,32,"Within",1
"2020Bas115_2a_naga22",6,"2020Bas115_2a","2020Bas115",2072,0,10,0,1,32,"Within",0.3
"2020Bas115_2a_naga22",7,"2020Bas115_2a","2020Bas115",2073,0,10,0,1,32,"Within",-1
"2020Bas115_2a_naga22",8,"2020Bas115_2a","2020Bas115",2074,0,10,0,1,32,"Within",-1
"2020Bas115_2a_naga22",9,"2020Bas115_2a","2020Bas115",2075,0,10,0,1,32,"Within",-1
"2020Bas115_2a_naga22",10,"2020Bas115_2a","2020Bas115",2076,0,10,0,1,32,"Within",-1
"2020Bas115_2a_neio26",0,"2020Bas115_2a","2020Bas115",2077,0,10,1,1,29,"Within",-0.3
"2020Bas115_2a_neio26",1,"2020Bas115_2a","2020Bas115",2078,0,10,0,1,29,"Within",0.3
"2020Bas115_2a_neio26",2,"2020Bas115_2a","2020Bas115",2079,0,10,0,1,29,"Within",0.3
"2020Bas115_2a_neio26",3,"2020Bas115_2a","2020Bas115",2080,0,10,0,1,29,"Within",0.6
"2020Bas115_2a_neio26",4,"2020Bas115_2a","2020Bas115",2081,0,10,0,1,29,"Within",0.6
"2020Bas115_2a_neio26",5,"2020Bas115_2a","2020Bas115",2082,0,10,0,1,29,"Within",1
"2020Bas115_2a_neio26",6,"2020Bas115_2a","2020Bas115",2083,0,10,0,1,29,"Within",1
"2020Bas115_2a_neio26",7,"2020Bas115_2a","2020Bas115",2084,0,10,0,1,29,"Within",0.6
"2020Bas115_2a_neio26",8,"2020Bas115_2a","2020Bas115",2085,0,10,0,1,29,"Within",0.6
"2020Bas115_2a_neio26",9,"2020Bas115_2a","2020Bas115",2086,0,10,0,1,29,"Within",0.3
"2020Bas115_2a_neio26",10,"2020Bas115_2a","2020Bas115",2087,0,10,0,1,29,"Within",-0.3
"2020Bas115_2a_neji13",0,"2020Bas115_2a","2020Bas115",2088,2,10,0,1,23,"Within",-1
"2020Bas115_2a_neji13",1,"2020Bas115_2a","2020Bas115",2089,2,10,0,1,23,"Within",-1
"2020Bas115_2a_neji13",2,"2020Bas115_2a","2020Bas115",2090,2,10,1,1,23,"Within",-1
"2020Bas115_2a_neji13",3,"2020Bas115_2a","2020Bas115",2091,2,10,0,1,23,"Within",-0.6
"2020Bas115_2a_neji13",4,"2020Bas115_2a","2020Bas115",2092,2,10,0,1,23,"Within",0.3
"2020Bas115_2a_neji13",5,"2020Bas115_2a","2020Bas115",2093,2,10,0,1,23,"Within",1
"2020Bas115_2a_neji13",6,"2020Bas115_2a","2020Bas115",2094,2,10,0,1,23,"Within",0.3
"2020Bas115_2a_neji13",7,"2020Bas115_2a","2020Bas115",2095,2,10,0,1,23,"Within",-0.6
"2020Bas115_2a_neji13",8,"2020Bas115_2a","2020Bas115",2096,2,10,0,1,23,"Within",-1
"2020Bas115_2a_neji13",9,"2020Bas115_2a","2020Bas115",2097,2,10,0,1,23,"Within",-1
"2020Bas115_2a_neji13",10,"2020Bas115_2a","2020Bas115",2098,2,10,0,1,23,"Within",-1
"2020Bas115_2a_nesa18",0,"2020Bas115_2a","2020Bas115",2099,2,10,0,1,22,"Within",-1
"2020Bas115_2a_nesa18",1,"2020Bas115_2a","2020Bas115",2100,2,10,0,1,22,"Within",-0.6
"2020Bas115_2a_nesa18",2,"2020Bas115_2a","2020Bas115",2101,2,10,1,1,22,"Within",-0.3
"2020Bas115_2a_nesa18",3,"2020Bas115_2a","2020Bas115",2102,2,10,0,1,22,"Within",0.3
"2020Bas115_2a_nesa18",4,"2020Bas115_2a","2020Bas115",2103,2,10,0,1,22,"Within",0.6
"2020Bas115_2a_nesa18",5,"2020Bas115_2a","2020Bas115",2104,2,10,0,1,22,"Within",1
"2020Bas115_2a_nesa18",6,"2020Bas115_2a","2020Bas115",2105,2,10,0,1,22,"Within",0.6
"2020Bas115_2a_nesa18",7,"2020Bas115_2a","2020Bas115",2106,2,10,0,1,22,"Within",0.3
"2020Bas115_2a_nesa18",8,"2020Bas115_2a","2020Bas115",2107,2,10,0,1,22,"Within",-0.3
"2020Bas115_2a_nesa18",9,"2020Bas115_2a","2020Bas115",2108,2,10,0,1,22,"Within",-0.6
"2020Bas115_2a_nesa18",10,"2020Bas115_2a","2020Bas115",2109,2,10,0,1,22,"Within",-1
"2020Bas115_2a_nkye05",0,"2020Bas115_2a","2020Bas115",2110,4,10,0,0,28,"Within",-1
"2020Bas115_2a_nkye05",1,"2020Bas115_2a","2020Bas115",2111,4,10,0,0,28,"Within",-0.6
"2020Bas115_2a_nkye05",2,"2020Bas115_2a","2020Bas115",2112,4,10,0,0,28,"Within",-0.6
"2020Bas115_2a_nkye05",3,"2020Bas115_2a","2020Bas115",2113,4,10,0,0,28,"Within",-0.3
"2020Bas115_2a_nkye05",4,"2020Bas115_2a","2020Bas115",2114,4,10,1,0,28,"Within",-0.3
"2020Bas115_2a_nkye05",5,"2020Bas115_2a","2020Bas115",2115,4,10,0,0,28,"Within",0.3
"2020Bas115_2a_nkye05",6,"2020Bas115_2a","2020Bas115",2116,4,10,0,0,28,"Within",0.3
"2020Bas115_2a_nkye05",7,"2020Bas115_2a","2020Bas115",2117,4,10,0,0,28,"Within",0.6
"2020Bas115_2a_nkye05",8,"2020Bas115_2a","2020Bas115",2118,4,10,0,0,28,"Within",0.6
"2020Bas115_2a_nkye05",9,"2020Bas115_2a","2020Bas115",2119,4,10,0,0,28,"Within",1
"2020Bas115_2a_nkye05",10,"2020Bas115_2a","2020Bas115",2120,4,10,0,0,28,"Within",1
"2020Bas115_2a_nldy29",0,"2020Bas115_2a","2020Bas115",2121,5,10,0,1,28,"Within",-1
"2020Bas115_2a_nldy29",1,"2020Bas115_2a","2020Bas115",2122,5,10,0,1,28,"Within",-0.6
"2020Bas115_2a_nldy29",2,"2020Bas115_2a","2020Bas115",2123,5,10,0,1,28,"Within",-0.3
"2020Bas115_2a_nldy29",3,"2020Bas115_2a","2020Bas115",2124,5,10,0,1,28,"Within",0.3
"2020Bas115_2a_nldy29",4,"2020Bas115_2a","2020Bas115",2125,5,10,0,1,28,"Within",0.3
"2020Bas115_2a_nldy29",5,"2020Bas115_2a","2020Bas115",2126,5,10,1,1,28,"Within",0.3
"2020Bas115_2a_nldy29",6,"2020Bas115_2a","2020Bas115",2127,5,10,0,1,28,"Within",-0.6
"2020Bas115_2a_nldy29",7,"2020Bas115_2a","2020Bas115",2128,5,10,0,1,28,"Within",-0.6
"2020Bas115_2a_nldy29",8,"2020Bas115_2a","2020Bas115",2129,5,10,0,1,28,"Within",-0.6
"2020Bas115_2a_nldy29",9,"2020Bas115_2a","2020Bas115",2130,5,10,0,1,28,"Within",-0.6
"2020Bas115_2a_nldy29",10,"2020Bas115_2a","2020Bas115",2131,5,10,0,1,28,"Within",-0.6
"2020Bas115_2a_nmpo08",0,"2020Bas115_2a","2020Bas115",2132,1,10,0,1,27,"Within",-1
"2020Bas115_2a_nmpo08",1,"2020Bas115_2a","2020Bas115",2133,1,10,1,1,27,"Within",-0.6
"2020Bas115_2a_nmpo08",2,"2020Bas115_2a","2020Bas115",2134,1,10,0,1,27,"Within",-0.6
"2020Bas115_2a_nmpo08",3,"2020Bas115_2a","2020Bas115",2135,1,10,0,1,27,"Within",-0.6
"2020Bas115_2a_nmpo08",4,"2020Bas115_2a","2020Bas115",2136,1,10,0,1,27,"Within",0.3
"2020Bas115_2a_nmpo08",5,"2020Bas115_2a","2020Bas115",2137,1,10,0,1,27,"Within",1
"2020Bas115_2a_nmpo08",6,"2020Bas115_2a","2020Bas115",2138,1,10,0,1,27,"Within",0.3
"2020Bas115_2a_nmpo08",7,"2020Bas115_2a","2020Bas115",2139,1,10,0,1,27,"Within",-0.6
"2020Bas115_2a_nmpo08",8,"2020Bas115_2a","2020Bas115",2140,1,10,0,1,27,"Within",-0.6
"2020Bas115_2a_nmpo08",9,"2020Bas115_2a","2020Bas115",2141,1,10,0,1,27,"Within",-0.6
"2020Bas115_2a_nmpo08",10,"2020Bas115_2a","2020Bas115",2142,1,10,0,1,27,"Within",-1
"2020Bas115_2a_nsgo08",0,"2020Bas115_2a","2020Bas115",2143,4,10,0,1,23,"Within",-1
"2020Bas115_2a_nsgo08",1,"2020Bas115_2a","2020Bas115",2144,4,10,0,1,23,"Within",-0.6
"2020Bas115_2a_nsgo08",2,"2020Bas115_2a","2020Bas115",2145,4,10,0,1,23,"Within",-0.6
"2020Bas115_2a_nsgo08",3,"2020Bas115_2a","2020Bas115",2146,4,10,0,1,23,"Within",-0.3
"2020Bas115_2a_nsgo08",4,"2020Bas115_2a","2020Bas115",2147,4,10,1,1,23,"Within",-0.3
"2020Bas115_2a_nsgo08",5,"2020Bas115_2a","2020Bas115",2148,4,10,0,1,23,"Within",1
"2020Bas115_2a_nsgo08",6,"2020Bas115_2a","2020Bas115",2149,4,10,0,1,23,"Within",0.3
"2020Bas115_2a_nsgo08",7,"2020Bas115_2a","2020Bas115",2150,4,10,0,1,23,"Within",0.3
"2020Bas115_2a_nsgo08",8,"2020Bas115_2a","2020Bas115",2151,4,10,0,1,23,"Within",0.3
"2020Bas115_2a_nsgo08",9,"2020Bas115_2a","2020Bas115",2152,4,10,0,1,23,"Within",0.3
"2020Bas115_2a_nsgo08",10,"2020Bas115_2a","2020Bas115",2153,4,10,0,1,23,"Within",0.3
"2020Bas115_2a_nsno17",0,"2020Bas115_2a","2020Bas115",2154,0,10,1,0,19,"Within",-0.6
"2020Bas115_2a_nsno17",1,"2020Bas115_2a","2020Bas115",2155,0,10,0,0,19,"Within",0.3
"2020Bas115_2a_nsno17",2,"2020Bas115_2a","2020Bas115",2156,0,10,0,0,19,"Within",0.3
"2020Bas115_2a_nsno17",3,"2020Bas115_2a","2020Bas115",2157,0,10,0,0,19,"Within",0.3
"2020Bas115_2a_nsno17",4,"2020Bas115_2a","2020Bas115",2158,0,10,0,0,19,"Within",0.3
"2020Bas115_2a_nsno17",5,"2020Bas115_2a","2020Bas115",2159,0,10,0,0,19,"Within",0.3
