"p","subject_id","treatment_id","paper_id","scenarios","choice","endowment","A","gender","age"
3175,"2020Bas115_1a_hdgs17","2020Bas115_1a","2020Bas115",9,5,10,0,0,50
3176,"2020Bas115_1a_hdgs17","2020Bas115_1a","2020Bas115",10,5,10,0,0,50
3177,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",0,5,10,0,1,24
3178,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",1,5,10,0,1,24
3179,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",2,5,10,0,1,24
3180,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",3,5,10,0,1,24
3181,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",4,5,10,0,1,24
3182,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",5,5,10,1,1,24
3183,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",6,5,10,0,1,24
3184,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",7,5,10,0,1,24
3185,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",8,5,10,0,1,24
3186,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",9,5,10,0,1,24
3187,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",10,5,10,0,1,24
3188,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",0,5,10,0,0,33
3189,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",1,5,10,0,0,33
3190,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",2,5,10,0,0,33
3191,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",3,5,10,0,0,33
3192,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",4,5,10,0,0,33
3193,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",5,5,10,1,0,33
3194,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",6,5,10,0,0,33
3195,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",7,5,10,0,0,33
3196,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",8,5,10,0,0,33
3197,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",9,5,10,0,0,33
3198,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",10,5,10,0,0,33
3199,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",0,5,10,0,0,29
3200,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",1,5,10,0,0,29
3201,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",2,5,10,0,0,29
3202,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",3,5,10,0,0,29
3203,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",4,5,10,0,0,29
3204,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",5,5,10,1,0,29
3205,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",6,5,10,0,0,29
3206,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",7,5,10,0,0,29
3207,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",8,5,10,0,0,29
3208,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",9,5,10,0,0,29
3209,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",10,5,10,0,0,29
3210,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",0,5,10,0,0,26
3211,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",1,5,10,0,0,26
3212,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",2,5,10,0,0,26
3213,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",3,5,10,0,0,26
3214,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",4,5,10,0,0,26
3215,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",5,5,10,1,0,26
3216,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",6,5,10,0,0,26
3217,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",7,5,10,0,0,26
3218,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",8,5,10,0,0,26
3219,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",9,5,10,0,0,26
3220,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",10,5,10,0,0,26
3221,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",0,5,10,0,1,20
3222,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",1,5,10,0,1,20
3223,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",2,5,10,0,1,20
3224,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",3,5,10,0,1,20
3225,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",4,5,10,0,1,20
3226,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",5,5,10,1,1,20
3227,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",6,5,10,0,1,20
3228,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",7,5,10,0,1,20
3229,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",8,5,10,0,1,20
3230,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",9,5,10,0,1,20
3231,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",10,5,10,0,1,20
3232,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",0,5,10,0,1,22
3233,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",1,5,10,0,1,22
3234,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",2,5,10,0,1,22
3235,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",3,5,10,0,1,22
3236,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",4,5,10,0,1,22
3237,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",5,5,10,1,1,22
3238,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",6,5,10,0,1,22
3239,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",7,5,10,0,1,22
3240,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",8,5,10,0,1,22
3241,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",9,5,10,0,1,22
3242,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",10,5,10,0,1,22
3243,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",0,5,10,0,0,22
3244,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",1,5,10,0,0,22
3245,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",2,5,10,0,0,22
3246,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",3,5,10,0,0,22
3247,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",4,5,10,0,0,22
3248,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",5,5,10,1,0,22
3249,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",6,5,10,0,0,22
3250,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",7,5,10,0,0,22
3251,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",8,5,10,0,0,22
3252,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",9,5,10,0,0,22
3253,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",10,5,10,0,0,22
3254,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",0,5,10,0,0,24
3255,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",1,5,10,0,0,24
3256,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",2,5,10,0,0,24
3257,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",3,5,10,0,0,24
3258,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",4,5,10,0,0,24
3259,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",5,5,10,1,0,24
3260,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",6,5,10,0,0,24
3261,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",7,5,10,0,0,24
3262,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",8,5,10,0,0,24
3263,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",9,5,10,0,0,24
3264,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",10,5,10,0,0,24
3265,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",0,5,10,0,0,23
3266,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",1,5,10,0,0,23
3267,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",2,5,10,0,0,23
3268,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",3,5,10,0,0,23
3269,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",4,5,10,0,0,23
3270,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",5,5,10,1,0,23
3271,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",6,5,10,0,0,23
3272,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",7,5,10,0,0,23
3273,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",8,5,10,0,0,23
3274,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",9,5,10,0,0,23
3275,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",10,5,10,0,0,23
3276,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",0,5,10,0,0,23
3277,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",1,5,10,0,0,23
3278,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",2,5,10,0,0,23
3279,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",3,5,10,0,0,23
3280,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",4,5,10,0,0,23
3281,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",5,5,10,1,0,23
3282,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",6,5,10,0,0,23
3283,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",7,5,10,0,0,23
3284,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",8,5,10,0,0,23
3285,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",9,5,10,0,0,23
3286,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",10,5,10,0,0,23
3287,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",0,3,10,0,1,20
3288,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",1,3,10,0,1,20
3289,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",2,3,10,0,1,20
3290,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",3,3,10,1,1,20
3291,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",4,3,10,0,1,20
3292,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",5,3,10,0,1,20
3293,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",6,3,10,0,1,20
3294,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",7,3,10,0,1,20
3295,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",8,3,10,0,1,20
3296,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",9,3,10,0,1,20
3297,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",10,3,10,0,1,20
3298,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",0,5,10,0,1,21
3299,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",1,5,10,0,1,21
3300,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",2,5,10,0,1,21
3301,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",3,5,10,0,1,21
3302,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",4,5,10,0,1,21
3303,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",5,5,10,1,1,21
3304,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",6,5,10,0,1,21
3305,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",7,5,10,0,1,21
3306,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",8,5,10,0,1,21
3307,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",9,5,10,0,1,21
3308,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",10,5,10,0,1,21
3309,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",0,5,10,0,1,19
3310,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",1,5,10,0,1,19
3311,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",2,5,10,0,1,19
3312,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",3,5,10,0,1,19
3313,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",4,5,10,0,1,19
3314,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",5,5,10,1,1,19
3315,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",6,5,10,0,1,19
3316,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",7,5,10,0,1,19
3317,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",8,5,10,0,1,19
3318,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",9,5,10,0,1,19
3319,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",10,5,10,0,1,19
3320,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",0,5,10,0,0,31
3321,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",1,5,10,0,0,31
3322,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",2,5,10,0,0,31
3323,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",3,5,10,0,0,31
3324,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",4,5,10,0,0,31
3325,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",5,5,10,1,0,31
3326,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",6,5,10,0,0,31
3327,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",7,5,10,0,0,31
3328,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",8,5,10,0,0,31
3329,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",9,5,10,0,0,31
3330,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",10,5,10,0,0,31
3331,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",0,5,10,0,1,23
3332,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",1,5,10,0,1,23
3333,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",2,5,10,0,1,23
3334,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",3,5,10,0,1,23
3335,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",4,5,10,0,1,23
3336,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",5,5,10,1,1,23
3337,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",6,5,10,0,1,23
3338,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",7,5,10,0,1,23
3339,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",8,5,10,0,1,23
3340,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",9,5,10,0,1,23
3341,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",10,5,10,0,1,23
3342,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",0,5,10,0,1,26
3343,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",1,5,10,0,1,26
3344,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",2,5,10,0,1,26
3345,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",3,5,10,0,1,26
3346,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",4,5,10,0,1,26
3347,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",5,5,10,1,1,26
3348,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",6,5,10,0,1,26
3349,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",7,5,10,0,1,26
3350,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",8,5,10,0,1,26
3351,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",9,5,10,0,1,26
3352,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",10,5,10,0,1,26
3353,"2020Bas115_1a_iduh08","2020Bas115_1a","2020Bas115",0,5,10,0,0,25
3354,"2020Bas115_1a_iduh08","2020Bas115_1a","2020Bas115",1,5,10,0,0,25
3355,"2020Bas115_1a_iduh08","2020Bas115_1a","2020Bas115",2,5,10,0,0,25
3356,"2020Bas115_1a_iduh08","2020Bas115_1a","2020Bas115",3,5,10,0,0,25
3357,"2020Bas115_1a_iduh08","2020Bas115_1a","2020Bas115",4,5,10,0,0,25
3358,"2020Bas115_1a_iduh08","2020Bas115_1a","2020Bas115",5,5,10,1,0,25
3359,"2020Bas115_1a_iduh08","2020Bas115_1a","2020Bas115",6,5,10,0,0,25
3360,"2020Bas115_1a_iduh08","2020Bas115_1a","2020Bas115",7,5,10,0,0,25
3361,"2020Bas115_1a_iduh08","2020Bas115_1a","2020Bas115",8,5,10,0,0,25
3362,"2020Bas115_1a_iduh08","2020Bas115_1a","2020Bas115",9,5,10,0,0,25
3363,"2020Bas115_1a_iduh08","2020Bas115_1a","2020Bas115",10,5,10,0,0,25
3364,"2020Bas115_1a_ihti25","2020Bas115_1a","2020Bas115",0,0,10,1,0,24
3365,"2020Bas115_1a_ihti25","2020Bas115_1a","2020Bas115",1,0,10,0,0,24
3366,"2020Bas115_1a_ihti25","2020Bas115_1a","2020Bas115",2,0,10,0,0,24
3367,"2020Bas115_1a_ihti25","2020Bas115_1a","2020Bas115",3,0,10,0,0,24
3368,"2020Bas115_1a_ihti25","2020Bas115_1a","2020Bas115",4,0,10,0,0,24
3369,"2020Bas115_1a_ihti25","2020Bas115_1a","2020Bas115",5,0,10,0,0,24
3370,"2020Bas115_1a_ihti25","2020Bas115_1a","2020Bas115",6,0,10,0,0,24
3371,"2020Bas115_1a_ihti25","2020Bas115_1a","2020Bas115",7,0,10,0,0,24
3372,"2020Bas115_1a_ihti25","2020Bas115_1a","2020Bas115",8,0,10,0,0,24
3373,"2020Bas115_1a_ihti25","2020Bas115_1a","2020Bas115",9,0,10,0,0,24
3374,"2020Bas115_1a_ihti25","2020Bas115_1a","2020Bas115",10,0,10,0,0,24
3375,"2020Bas115_1a_ijpa04","2020Bas115_1a","2020Bas115",0,4,10,0,0,34
3376,"2020Bas115_1a_ijpa04","2020Bas115_1a","2020Bas115",1,4,10,0,0,34
3377,"2020Bas115_1a_ijpa04","2020Bas115_1a","2020Bas115",2,4,10,0,0,34
3378,"2020Bas115_1a_ijpa04","2020Bas115_1a","2020Bas115",3,4,10,0,0,34
3379,"2020Bas115_1a_ijpa04","2020Bas115_1a","2020Bas115",4,4,10,1,0,34
3380,"2020Bas115_1a_ijpa04","2020Bas115_1a","2020Bas115",5,4,10,0,0,34
3381,"2020Bas115_1a_ijpa04","2020Bas115_1a","2020Bas115",6,4,10,0,0,34
3382,"2020Bas115_1a_ijpa04","2020Bas115_1a","2020Bas115",7,4,10,0,0,34
3383,"2020Bas115_1a_ijpa04","2020Bas115_1a","2020Bas115",8,4,10,0,0,34
3384,"2020Bas115_1a_ijpa04","2020Bas115_1a","2020Bas115",9,4,10,0,0,34
3385,"2020Bas115_1a_ijpa04","2020Bas115_1a","2020Bas115",10,4,10,0,0,34
3386,"2020Bas115_1a_ikpu19","2020Bas115_1a","2020Bas115",0,5,10,0,1,22
3387,"2020Bas115_1a_ikpu19","2020Bas115_1a","2020Bas115",1,5,10,0,1,22
3388,"2020Bas115_1a_ikpu19","2020Bas115_1a","2020Bas115",2,5,10,0,1,22
3389,"2020Bas115_1a_ikpu19","2020Bas115_1a","2020Bas115",3,5,10,0,1,22
3390,"2020Bas115_1a_ikpu19","2020Bas115_1a","2020Bas115",4,5,10,0,1,22
3391,"2020Bas115_1a_ikpu19","2020Bas115_1a","2020Bas115",5,5,10,1,1,22
3392,"2020Bas115_1a_ikpu19","2020Bas115_1a","2020Bas115",6,5,10,0,1,22
3393,"2020Bas115_1a_ikpu19","2020Bas115_1a","2020Bas115",7,5,10,0,1,22
3394,"2020Bas115_1a_ikpu19","2020Bas115_1a","2020Bas115",8,5,10,0,1,22
3395,"2020Bas115_1a_ikpu19","2020Bas115_1a","2020Bas115",9,5,10,0,1,22
3396,"2020Bas115_1a_ikpu19","2020Bas115_1a","2020Bas115",10,5,10,0,1,22
3397,"2020Bas115_1a_iktu28","2020Bas115_1a","2020Bas115",0,5,10,0,1,22
3398,"2020Bas115_1a_iktu28","2020Bas115_1a","2020Bas115",1,5,10,0,1,22
3399,"2020Bas115_1a_iktu28","2020Bas115_1a","2020Bas115",2,5,10,0,1,22
3400,"2020Bas115_1a_iktu28","2020Bas115_1a","2020Bas115",3,5,10,0,1,22
3401,"2020Bas115_1a_iktu28","2020Bas115_1a","2020Bas115",4,5,10,0,1,22
3402,"2020Bas115_1a_iktu28","2020Bas115_1a","2020Bas115",5,5,10,1,1,22
3403,"2020Bas115_1a_iktu28","2020Bas115_1a","2020Bas115",6,5,10,0,1,22
3404,"2020Bas115_1a_iktu28","2020Bas115_1a","2020Bas115",7,5,10,0,1,22
3405,"2020Bas115_1a_iktu28","2020Bas115_1a","2020Bas115",8,5,10,0,1,22
3406,"2020Bas115_1a_iktu28","2020Bas115_1a","2020Bas115",9,5,10,0,1,22
3407,"2020Bas115_1a_iktu28","2020Bas115_1a","2020Bas115",10,5,10,0,1,22
3408,"2020Bas115_1a_ilva15","2020Bas115_1a","2020Bas115",0,0,10,1,0,24
3409,"2020Bas115_1a_ilva15","2020Bas115_1a","2020Bas115",1,0,10,0,0,24
3410,"2020Bas115_1a_ilva15","2020Bas115_1a","2020Bas115",2,0,10,0,0,24
3411,"2020Bas115_1a_ilva15","2020Bas115_1a","2020Bas115",3,0,10,0,0,24
3412,"2020Bas115_1a_ilva15","2020Bas115_1a","2020Bas115",4,0,10,0,0,24
3413,"2020Bas115_1a_ilva15","2020Bas115_1a","2020Bas115",5,0,10,0,0,24
3414,"2020Bas115_1a_ilva15","2020Bas115_1a","2020Bas115",6,0,10,0,0,24
3415,"2020Bas115_1a_ilva15","2020Bas115_1a","2020Bas115",7,0,10,0,0,24
3416,"2020Bas115_1a_ilva15","2020Bas115_1a","2020Bas115",8,0,10,0,0,24
3417,"2020Bas115_1a_ilva15","2020Bas115_1a","2020Bas115",9,0,10,0,0,24
3418,"2020Bas115_1a_ilva15","2020Bas115_1a","2020Bas115",10,0,10,0,0,24
3419,"2020Bas115_1a_imko08","2020Bas115_1a","2020Bas115",0,5,10,0,1,18
3420,"2020Bas115_1a_imko08","2020Bas115_1a","2020Bas115",1,5,10,0,1,18
3421,"2020Bas115_1a_imko08","2020Bas115_1a","2020Bas115",2,5,10,0,1,18
3422,"2020Bas115_1a_imko08","2020Bas115_1a","2020Bas115",3,5,10,0,1,18
3423,"2020Bas115_1a_imko08","2020Bas115_1a","2020Bas115",4,5,10,0,1,18
3424,"2020Bas115_1a_imko08","2020Bas115_1a","2020Bas115",5,5,10,1,1,18
3425,"2020Bas115_1a_imko08","2020Bas115_1a","2020Bas115",6,5,10,0,1,18
3426,"2020Bas115_1a_imko08","2020Bas115_1a","2020Bas115",7,5,10,0,1,18
3427,"2020Bas115_1a_imko08","2020Bas115_1a","2020Bas115",8,5,10,0,1,18
3428,"2020Bas115_1a_imko08","2020Bas115_1a","2020Bas115",9,5,10,0,1,18
3429,"2020Bas115_1a_imko08","2020Bas115_1a","2020Bas115",10,5,10,0,1,18
3430,"2020Bas115_1a_immo26","2020Bas115_1a","2020Bas115",0,5,10,0,1,21
3431,"2020Bas115_1a_immo26","2020Bas115_1a","2020Bas115",1,5,10,0,1,21
3432,"2020Bas115_1a_immo26","2020Bas115_1a","2020Bas115",2,5,10,0,1,21
3433,"2020Bas115_1a_immo26","2020Bas115_1a","2020Bas115",3,5,10,0,1,21
3434,"2020Bas115_1a_immo26","2020Bas115_1a","2020Bas115",4,5,10,0,1,21
3435,"2020Bas115_1a_immo26","2020Bas115_1a","2020Bas115",5,5,10,1,1,21
3436,"2020Bas115_1a_immo26","2020Bas115_1a","2020Bas115",6,5,10,0,1,21
3437,"2020Bas115_1a_immo26","2020Bas115_1a","2020Bas115",7,5,10,0,1,21
3438,"2020Bas115_1a_immo26","2020Bas115_1a","2020Bas115",8,5,10,0,1,21
3439,"2020Bas115_1a_immo26","2020Bas115_1a","2020Bas115",9,5,10,0,1,21
3440,"2020Bas115_1a_immo26","2020Bas115_1a","2020Bas115",10,5,10,0,1,21
3441,"2020Bas115_1a_isma31","2020Bas115_1a","2020Bas115",0,5,10,0,0,22
3442,"2020Bas115_1a_isma31","2020Bas115_1a","2020Bas115",1,5,10,0,0,22
3443,"2020Bas115_1a_isma31","2020Bas115_1a","2020Bas115",2,5,10,0,0,22
3444,"2020Bas115_1a_isma31","2020Bas115_1a","2020Bas115",3,5,10,0,0,22
3445,"2020Bas115_1a_isma31","2020Bas115_1a","2020Bas115",4,5,10,0,0,22
3446,"2020Bas115_1a_isma31","2020Bas115_1a","2020Bas115",5,5,10,1,0,22
3447,"2020Bas115_1a_isma31","2020Bas115_1a","2020Bas115",6,5,10,0,0,22
3448,"2020Bas115_1a_isma31","2020Bas115_1a","2020Bas115",7,5,10,0,0,22
3449,"2020Bas115_1a_isma31","2020Bas115_1a","2020Bas115",8,5,10,0,0,22
3450,"2020Bas115_1a_isma31","2020Bas115_1a","2020Bas115",9,5,10,0,0,22
3451,"2020Bas115_1a_isma31","2020Bas115_1a","2020Bas115",10,5,10,0,0,22
3452,"2020Bas115_1a_lbni25","2020Bas115_1a","2020Bas115",0,5,10,0,1,26
3453,"2020Bas115_1a_lbni25","2020Bas115_1a","2020Bas115",1,5,10,0,1,26
3454,"2020Bas115_1a_lbni25","2020Bas115_1a","2020Bas115",2,5,10,0,1,26
3455,"2020Bas115_1a_lbni25","2020Bas115_1a","2020Bas115",3,5,10,0,1,26
3456,"2020Bas115_1a_lbni25","2020Bas115_1a","2020Bas115",4,5,10,0,1,26
3457,"2020Bas115_1a_lbni25","2020Bas115_1a","2020Bas115",5,5,10,1,1,26
3458,"2020Bas115_1a_lbni25","2020Bas115_1a","2020Bas115",6,5,10,0,1,26
3459,"2020Bas115_1a_lbni25","2020Bas115_1a","2020Bas115",7,5,10,0,1,26
3460,"2020Bas115_1a_lbni25","2020Bas115_1a","2020Bas115",8,5,10,0,1,26
3461,"2020Bas115_1a_lbni25","2020Bas115_1a","2020Bas115",9,5,10,0,1,26
3462,"2020Bas115_1a_lbni25","2020Bas115_1a","2020Bas115",10,5,10,0,1,26
3463,"2020Bas115_1a_lbpo06","2020Bas115_1a","2020Bas115",0,4,10,0,1,23
3464,"2020Bas115_1a_lbpo06","2020Bas115_1a","2020Bas115",1,4,10,0,1,23
3465,"2020Bas115_1a_lbpo06","2020Bas115_1a","2020Bas115",2,4,10,0,1,23
